17.417,0.10812,0
15.349,-0.62974,0
15.821,1.1096,0
18.198,0.88574,0
18.807,-0.12362,0
13.317,-1.8464,0
16.62,-0.16659,0
20.081,0.57523,0
11.268,-1.6388,0
20.887,1.7726,0
18.548,2.9945,0
12.983,-1.6985,0
14.146,-0.46782,0
19.573,1.2737,0
18.143,-1.7322,0
13.827,-2.2975,0
18.377,3.2664,0
17.454,1.3484,0
9.8902,-0.9972,0
17.396,0.61067,0
11.974,-3.7216,0
17.767,0.88695,0
14.048,-1.1374,0
17.146,0.54205,0
18.355,1.9012,0
17.349,1.7973,0
14.965,-0.60346,0
22.452,1.4391,0
18.785,0.56479,0
12.732,-0.47624,0
12.85,-1.5379,0
16.076,-2.0442,0
18.642,0.64948,0
19.423,-0.26331,0
17.979,1.7193,0
18.224,0.052489,0
17.38,1.116,0
18.001,-0.21728,0
14.292,0.12719,0
15.804,-0.29048,0
13.316,0.54299,0
13.666,-0.73811,0
17.954,1.0036,0
12.278,-1.3808,0
16.638,-0.00039426,0
21.199,1.9164,0
17.026,-0.12435,0
15.268,-1.1516,0
12.957,-0.65908,0
15.152,0.57311,0
21.564,0.59648,0
17.669,0.023816,0
15.555,1.4723,0
17.278,0.61458,0
22.083,3.9763,0
18.711,0.82728,0
11.662,-3.3052,0
12.743,-0.86451,0
13.63,-0.29817,0
16.19,0.39625,0
14.147,-1.4434,0
16.679,-0.83959,0
19.351,1.0002,0
12.697,-1.4271,0
19.155,3.2682,0
17.165,-2.1401,0
12.819,-0.70058,0
17.865,1.2171,0
16.05,0.50221,0
21.729,1.0555,0
11.202,-3.4028,0
17.839,2.098,0
18.141,-0.17984,0
17.884,1.2647,0
13.563,-1.2536,0
19.166,0.71934,0
13.749,-1.8664,0
13.551,-0.81651,0
12.412,-2.5016,0
16.953,-0.11713,0
15.062,-2.3949,0
20.965,0.86597,0
22.008,1.8113,0
14.511,-0.069999,0
13.105,-1.0685,0
18.424,1.4107,0
15.514,0.71673,0
10.753,0.39191,0
21.397,2.2102,0
14.737,-2.1901,0
15.516,0.4709,0
13.419,-1.8055,0
14.474,-0.75608,0
16.608,1.4033,0
16.8,1.5883,0
12.861,-1.0329,0
17.639,1.0555,0
9.608,-2.1946,0
12.593,-1.8168,0
14.897,-2.732,0
17.133,1.2008,0
18.261,0.61381,0
15.115,1.3144,0
15.647,0.089636,0
15.402,-1.2299,0
13.901,-3.1765,0
18.082,-0.48868,0
16.139,1.4691,0
17.968,1.2591,0
13.748,-2.1015,0
14.975,-0.48462,0
17.067,1.0521,0
18.709,2.0384,0
15.869,0.44062,0
12.011,-1.9221,0
17.602,0.20243,0
16.262,-2.3311,0
15.309,-0.38079,0
10.527,-3.4326,0
16.748,-0.53745,0
18.517,0.44469,0
18.346,1.7578,0
17.319,-0.62339,0
16.012,0.070768,0
13.634,-1.2226,0
20.218,1.4516,0
13.239,-0.17156,0
13.562,-1.9132,0
19.77,-0.077887,0
16.186,-1.2756,0
15.146,-0.77632,0
14.946,1.4018,0
14.801,-1.2443,0
14.459,-0.98422,0
17.546,0.1327,0
13.375,-1.0351,0
18.381,0.069913,0
12.853,-1.9186,0
17.285,-0.47255,0
18.992,-0.46847,0
15.717,-0.52549,0
17.487,2.215,0
12.547,-0.81593,0
13.766,-0.00041813,0
16.757,-1.161,0
16.245,-0.46719,0
17.214,-0.30894,0
14.042,0.87071,0
10.077,-2.0908,0
16.242,-0.96917,0
11.775,-1.2218,0
16.55,1.2998,0
12.675,-0.23186,0
18.248,1.9567,0
15.517,0.41074,0
12.853,-1.2813,0
13.67,-1.5726,0
23.005,4.8695,0
17.61,0.84752,0
16.169,0.9619,0
13.312,-0.96018,0
20.814,1.7137,0
16.824,-0.29643,0
18.284,1.2933,0
13.076,-1.1153,0
13.565,-0.50209,0
16.113,-1.9651,0
20.795,1.1347,0
16.503,0.28978,0
18.067,-0.8492,0
11.881,-0.80721,0
14.888,1.0473,0
21.507,2.3256,0
17.984,1.9737,0
17.113,1.3644,0
16.463,0.98061,0
14.604,0.03019,0
21.134,1.7838,0
15.18,-0.4553,0
11.761,-0.59551,0
15.687,-0.66863,0
17.852,-0.61435,0
12.792,-1.0041,0
20.495,-0.11856,0
13.484,1.2957,0
15.532,-0.21633,0
11.974,-1.1226,0
19.12,-0.5543,0
16.595,-0.83232,0
15.567,-0.3214,0
14.697,-1.5851,0
16.032,-0.40082,0
15.852,-1.5846,0
17.599,-0.2089,0
14.057,-0.10523,0
19.979,1.7226,0
16.404,1.0907,0
15.926,-2.538,0
20.618,1.8394,0
13.708,-0.66098,0
18.999,2.1727,0
16.906,0.83387,0
13.33,0.47222,0
17.262,-1.0689,0
21.908,3.4533,0
16.743,-2.1217,0
16.491,-0.42257,0
11.576,-3.4006,0
21.265,0.69335,0
17.015,-0.92202,0
13.981,-0.98978,0
11.962,-1.2224,0
16.554,-0.76471,0
19.514,-1.0518,0
14.347,-1.5326,0
11.997,-0.53311,0
13.956,0.18404,0
21.013,1.5743,0
9.8114,-0.86422,0
17.554,-0.43191,0
14.53,0.86122,0
14.94,-1.6365,0
18.488,-0.066065,0
15.087,0.094278,0
14.632,0.57935,0
16.46,0.92277,0
19.373,2.1082,0
13.369,-0.8074,0
14.147,-2.0179,0
16.445,1.7508,0
9.0142,-1.433,0
19.362,1.9908,0
14.232,0.37915,0
20.82,2.7764,0
16.722,-2.0896,0
16.02,0.60525,0
17.107,-0.85782,0
13.592,0.99345,0
10.686,-2.3458,0
14.553,0.8288,0
16.868,-1.7912,0
16.003,-1.5765,0
14.565,-1.097,0
13.393,-0.94196,0
10.647,-3.7077,0
14.117,-1.4602,0
14.479,0.053981,0
15.483,-0.81667,0
19.591,0.79801,0
15.021,-1.5862,0
12.907,-0.28479,0
17.398,0.76479,0
18.219,2.9029,0
15.843,0.42235,0
12.604,0.7717,0
19.263,2.9931,0
15.354,-0.72273,0
14.405,1.0299,0
12.681,-1.8565,0
11.326,-2.7153,0
15.133,-1.1108,0
19.597,2.4702,0
14.635,-0.38019,0
26.082,2.8439,0
21.764,1.561,0
20.569,2.2605,0
15.978,0.81834,0
14.731,-0.10377,0
11.208,-1.9548,0
20.576,0.44778,0
14.523,-2.7412,0
22.82,0.96798,0
15.335,0.53455,0
13.777,-1.6099,0
20.139,3.693,0
19.043,0.27231,0
18.836,0.46112,0
16.777,-2.6903,0
15.613,1.8019,0
11.272,-3.7823,0
7.4914,-12.555,1
4.0181,-7.3413,1
2.9821,-12.015,1
5.3682,-10.797,1
6.9905,-11.018,1
3.5423,-12.007,1
3.2406,-11.884,1
3.163,-14.27,1
6.4358,-13.428,1
7.3226,-9.7038,1
5.0771,-10.025,1
6.5165,-14.768,1
5.0164,-12.518,1
4.7604,-13.224,1
2.074,-6.74,1
7.2804,-13.901,1
5.8773,-11.781,1
7.6806,-11.651,1
5.5283,-11.067,1
4.8446,-13.875,1
4.3933,-10.413,1
8.7802,-11.823,1
8.8368,-12.819,1
6.3151,-14.971,1
3.2819,-12.202,1
6.0412,-12.549,1
7.6031,-12.087,1
6.5796,-14.806,1
9.1172,-13.011,1
5.0749,-13.182,1
5.5251,-14.344,1
1.0558,-8.518,1
8.6771,-11.313,1
9.9926,-12.065,1
8.3664,-12.428,1
6.3785,-10.869,1
7.9551,-12.401,1
6.2125,-10.614,1
4.5398,-11.28,1
5.019,-12.188,1
4.0978,-11.521,1
6.321,-10.884,1
4.2621,-11.932,1
4.6104,-8.2296,1
5.9196,-15.752,1
7.0901,-13.846,1
3.622,-14.545,1
7.1703,-13.532,1
3.8244,-9.9302,1
7.6082,-14.485,1
8.6833,-17.049,1
11.576,-17.115,1
4.7635,-11.878,1
8.8046,-12.11,1
7.9551,-10.414,1
7.44,-11.287,1
6.4325,-14.483,1
6.9731,-10.966,1
6.2735,-8.8688,1
9.0665,-13.578,1
2.9338,-12.105,1
1.98,-8.9271,1
8.4582,-11.925,1
3.9062,-8.185,1
7.7921,-11.954,1
9.0489,-14.237,1
4.9995,-7.4703,1
5.6674,-12.4,1
4.8756,-8.6017,1
4.8195,-11.056,1
5.7825,-13.132,1
9.7509,-12.452,1
4.7311,-9.2822,1
6.7565,-13.14,1
6.2695,-9.4253,1
6.3707,-15.996,1
4.4056,-11.537,1
7.0228,-14.887,1
9.4362,-13.952,1
8.9374,-16.642,1
5.0595,-14.792,1
5.1158,-11.273,1
3.564,-11.251,1
4.6046,-13.656,1
3.8204,-14.423,1
8.5403,-14.968,1
6.8939,-10.636,1
8.1149,-12.674,1
6.4972,-14.041,1
5.8157,-12.359,1
3.8638,-11.627,1
4.4606,-8.8505,1
5.4193,-12.114,1
4.2469,-10.012,1
4.3614,-9.4848,1
5.6568,-14.237,1
6.8345,-12.862,1
5.7056,-10.034,1
4.528,-11.409,1
6.7096,-12.2,1
8.5873,-13.971,1
9.6109,-13.817,1
7.7519,-13.712,1
6.1878,-13.779,1
2.3551,-11.179,1
3.6554,-14.022,1
0.95775,-11.746,1
3.8523,-13.203,1
3.548,-12.098,1
6.4166,-11.271,1
7.7527,-11.385,1
7.0142,-13.95,1
6.4269,-9.3785,1
7.3199,-12.702,1
8.0681,-13.214,1
4.6026,-13.604,1
5.9782,-13.856,1
5.2025,-11.72,1
1.7106,-11.31,1
7.4085,-12.264,1
7.8928,-10.367,1
3.7863,-6.9056,1
5.8141,-10.456,1
7.6968,-10.3,1
7.3257,-13.37,1
8.9935,-13.601,1
3.4943,-8.5513,1
7.2966,-11.527,1
3.4808,-12.675,1
9.2669,-12.908,1
9.5757,-14.932,1
3.9911,-12.939,1
9.3493,-13.789,1
6.6562,-15.421,1
6.5499,-12.129,1
7.1534,-13.706,1
6.2176,-11.394,1
7.2899,-12.837,1
9.4536,-12.211,1
6.5527,-12.624,1
4.8516,-11.715,1
5.1917,-8.8374,1
5.0449,-9.9851,1
6.4043,-10.671,1
6.6479,-11.302,1
6.9902,-16.318,1
5.402,-11.791,1
5.5417,-14.483,1
8.0828,-15.312,1
4.6037,-12.774,1
5.1101,-7.4703,1
5.2049,-13.549,1
8.3525,-14.08,1
5.7358,-12.102,1
8.3084,-10.468,1
3.755,-13.432,1
3.1329,-7.5181,1
7.4478,-12.346,1
4.3783,-9.0109,1
5.8258,-8.3471,1
5.4505,-12.83,1
6.2507,-12.074,1
5.7007,-10.505,1
6.522,-14.969,1
4.5514,-13.249,1
6.9361,-9.6097,1
6.4924,-11.711,1
2.7597,-7.0165,1
6.6414,-13.522,1
8.2903,-13.228,1
6.0304,-12.341,1
5.807,-9.8945,1
3.07,-10.915,1
6.6158,-9.759,1
5.3832,-12.135,1
6.4626,-11.809,1
3.1795,-11.614,1
6.2186,-13.581,1
3.6663,-9.5004,1
5.6734,-11.71,1
7.6777,-12.137,1
5.6208,-11.027,1
6.7103,-9.6255,1
3.7862,-10.797,1
6.0201,-10.953,1
7.0264,-6.7935,1
3.9207,-8.1471,1
3.9872,-7.2906,1
7.6342,-11.917,1
7.3654,-10.513,1
4.9961,-10.291,1
7.2582,-12.49,1
6.8696,-9.5421,1
4.1807,-9.3781,1
4.6618,-12.392,1
5.1505,-13.9,1
6.1327,-11.814,1
7.8828,-14.221,1
4.8509,-12.21,1
6.9089,-14.589,1
7.606,-14.212,1
3.8631,-12.311,1
6.7145,-11.54,1
6.0108,-11.421,1
8.3874,-14.708,1
7.7446,-14.091,1
4.2067,-10.816,1
5.1036,-10.869,1
4.9241,-14.929,1
6.8719,-14.308,1
7.0153,-14.448,1
5.7191,-10.272,1
6.3217,-11.679,1
5.7005,-11.848,1
5.5983,-12.17,1
8.4039,-12.812,1
6.7487,-13.822,1
7.4379,-12.66,1
6.3543,-14.487,1
5.036,-12.319,1
6.7413,-13.519,1
3.8517,-11.935,1
7.6991,-13.855,1
4.8684,-9.6653,1
8.8811,-13.142,1
6.3452,-8.9527,1
4.5885,-11.793,1
6.1875,-12.797,1
6.5678,-10.387,1
6.9961,-12.859,1
8.3043,-13.082,1
2.4617,-10.781,1
3.5471,-11.749,1
1.9946,-9.996,1
3.2227,-10.434,1
5.648,-13.49,1
3.5648,-12.022,1
4.655,-9.7698,1
9.1162,-12.178,1
6.342,-14.318,1
3.7337,-7.5372,1
6.7226,-11.374,1
6.2967,-9.0523,1
8.2838,-9.9657,1
6.168,-14.333,1
7.6922,-12.621,1
9.4542,-9.5859,1
8.3265,-17.17,1
5.4017,-12.052,1
5.2889,-12.447,1
4.8595,-10.257,1
5.3535,-14.923,1
7.6363,-14.575,1
9.1499,-8.1132,1
5.4482,-10.578,1
8.0381,-12.352,1
3.5452,-10.509,1
6.7166,-8.6467,1
5.0154,-13.647,1
5.7063,-12.35,1
7.6419,-11.753,1
7.6591,-15.094,1
7.382,-13.709,1
6.1891,-12.427,1
5.573,-12.377,1
5.0282,-9.24,1
5.1584,-14.359,1
1.9923,-5.6415,1
4.7091,-10.853,1
8.0327,-12.314,1
5.8715,-12.464,1
5.8367,-13.877,1
4.5632,-14.424,1
5.476,-11.337,1
7.3686,-11.578,1
8.4489,-13.6,1
6.7566,-8.281,1
9.3137,-15.447,1
5.7176,-11.276,1
5.8969,-13.361,1
7.9346,-15.406,1
6.7057,-14.912,1
7.9603,-14.101,1
6.8709,-12.8,1
6.3682,-8.8789,1
7.2285,-13.681,1
6.3216,-10.639,1
5.214,-10.187,1
8.2844,-14.411,1
3.9249,-9.5022,1
6.3318,-12.702,1
6.2984,-11.147,1
6.4649,-10.545,1
7.1456,-12.716,1
5.1318,-11,1
5.794,-13.038,1
7.226,-12.819,1
5.6362,-12.381,1
8.2676,-12.691,1
4.6047,-10.232,1
4.0427,-10.517,1
1.8135,-8.2845,1
7.16,-11.98,1
6.7672,-15.378,1
7.3103,-12.523,1
5.9165,-13.235,1
7.8919,-13.058,1
4.7469,-13.634,1
5.9382,-14.623,1
5.1271,-10.29,1
5.4186,-11.923,1
5.6361,-12.003,1
6.1089,-13.798,1
7.1878,-14.478,1
3.9749,-7.6151,1
3.2803,-8.6168,1
6.1025,-12.067,1
7.8333,-14.459,1
5.306,-9.7091,1
7.4509,-15.037,1
5.6379,-15.621,1
7.2034,-12.759,1
6.0244,-7.3423,1
6.4071,-10.712,1
7.3735,-11.335,1
5.7981,-13.298,1
7.1825,-11.401,1
4.732,-13.258,1
4.5944,-11.311,1
4.7724,-12.665,1
5.9303,-12.765,1
7.3236,-9.7817,1
4.2519,-10.203,1
5.1283,-9.7899,1
5.7484,-10.519,1
7.2904,-12.284,1
6.4881,-9.4469,1
5.5309,-12.337,1
5.0812,-10.618,1
8.7555,-14.758,1
4.5394,-9.3957,1
7.6535,-15.098,1
2.5571,-12.464,1
5.1086,-13.529,1
7.3343,-12.435,1
7.5792,-11.259,1
6.4769,-14.463,1
7.4857,-9.4999,1
6.3633,-11.706,1
4.5012,-13.298,1
5.6458,-11.027,1
2.7084,-9.359,1
6.2749,-12.661,1
4.7315,-9.8614,1
6.0278,-12.482,1
9.1484,-16.105,1
5.8128,-11.998,1
4.8999,-10.609,1
1.6953,-10.955,1
5.8778,-11.35,1
3.4337,-11.937,1
7.7365,-11.527,1
4.307,-10.872,1
6.0257,-13.745,1
7.7088,-13.284,1
4.7869,-12.197,1
6.3962,-10.285,1
4.7502,-13.015,1
4.5846,-14.989,1
2.8758,-9.9489,1
5.2658,-14.814,1
7.9865,-17.295,1
4.9223,-10.794,1
6.544,-12.439,1
5.9205,-10.306,1
6.2438,-15.248,1
6.6501,-11.306,1
4.9368,-9.1049,1
4.36,-10.254,1
5.4024,-11.268,1
5.5149,-8.5802,1
8.0939,-12.079,1
6.1017,-10.609,1
3.3961,-8.6336,1
5.8013,-10.868,1
5.1145,-14.775,1
9.952,-14.878,1
8.1151,-11.31,1
7.1617,-13.599,1
7.6533,-14.405,1
5.2922,-11.578,1
6.5674,-12.536,1
6.1008,-10.807,1
6.7967,-15.014,1
7.4409,-16.34,1
6.3624,-8.9691,1
5.9308,-14.962,1
5.0017,-13.814,1
7.7635,-12.093,1
4.1118,-8.1694,1
5.9002,-14.079,1
5.8133,-13.429,1
7.4747,-12.222,1
6.3816,-9.4806,1
5.3261,-11.252,1
5.4263,-13.477,1
5.0281,-13.237,1
5.8759,-13.22,1
6.6099,-10.917,1
6.2556,-13.451,1
8.0198,-12.415,1
7.0381,-14.725,1
4.1057,-10.449,1
7.46,-10.708,1
6.7565,-13.5,1
8.3741,-15.54,1
4.5526,-9.6639,1
5.6695,-11.437,1
8.7982,-15.104,1
6.9167,-12.69,1
6.5006,-11.273,1
4.8613,-13.973,1
6.422,-11.873,1
6.4669,-13.259,1
7.3344,-14.776,1
6.5765,-8.4335,1
6.0367,-10.879,1
0.78739,-7.4675,1
6.0436,-9.4339,1
6.5098,-10.7,1
7.9833,-13.408,1
2.8756,-10.398,1
7.0371,-15.285,1
6.8563,-15.66,1
7.6257,-11.644,1
5.3203,-11.686,1
5.6477,-9.1176,1
8.0499,-15.021,1
5.5112,-10.69,1
2.5714,-12.511,1
7.1745,-7.9963,1
9.5592,-15.181,1
3.1559,-9.2771,1
3.8936,-9.9537,1
3.4369,-9.313,1
5.6237,-8.5299,1
5.7617,-13.485,1
4.5153,-9.2766,1
6.419,-14.689,1
8.6299,-13.413,1
5.5455,-17.056,1
5.989,-13.256,1
6.6925,-13.885,1
9.7989,-13.2,1
4.9205,-10.219,1
7.3343,-12.605,1
4.8766,-12.332,1
5.9357,-13.055,1
9.7905,-13.845,1
9.7796,-16.573,1
7.3225,-12.067,1
7.0983,-14.078,1
6.7028,-14.977,1
4.7041,-12.265,1
7.9715,-15.329,1
3.9744,-8.4135,1
2.8585,-9.9968,1
5.3229,-10.15,1
5.045,-14.445,1
5.2949,-8.6241,1
4.4418,-12.344,1
2.1757,-8.6404,1
2.0024,-10.57,1
5.5631,-9.1648,1
7.0393,-11.514,1
7.2595,-13.581,1
8.8217,-11.537,1
7.0692,-13.727,1
8.7088,-10.479,1
6.625,-16.106,1
7.7532,-13.652,1
8.3001,-13.035,1
7.325,-12.792,1
5.3478,-8.4187,1
6.8658,-12.315,1
4.7638,-12.685,1
7.3515,-12.446,1
4.0407,-9.5961,1
4.3649,-11.26,1
4.3311,-12.744,1
5.6532,-11.87,1
6.6033,-11.796,1
7.8529,-15.671,1
4.0426,-10.882,1
7.7199,-15.997,1
6.2212,-10.099,1
5.8822,-8.8714,1
5.8921,-13.615,1
3.9162,-13.166,1
6.5769,-11.129,1
-2.4248,-0.79712,2
-0.7276,0.58344,2
-3.1441,-3.1124,2
-1.985,5.7098,2
-2.4081,0.8191,2
-1.9752,2.4473,2
-3.9966,-0.664,2
-1.6857,-4.5975,2
-0.092512,3.0123,2
0.91677,-2.3395,2
-2.8112,-0.75651,2
0.82635,2.2685,2
-1.7939,-0.45074,2
-3.3067,-0.048739,2
-1.3197,3.129,2
-1.7598,-0.59249,2
-0.27667,1.2236,2
-2.4236,2.1916,2
-0.67406,2.9177,2
-2.4787,3.8009,2
-1.2513,1.3734,2
-1.2257,-2.2176,2
-0.1333,0.91029,2
-1.564,-1.449,2
-1.5699,2.9704,2
-0.72631,3.293,2
-1.3459,1.6538,2
-0.097798,1.0368,2
-0.97853,3.2835,2
1.0261,0.54259,2
-4.3793,-2.3908,2
-0.061365,4.5667,2
-1.8139,6.2789,2
-1.0785,1.0039,2
0.72758,3.5675,2
0.68614,0.18117,2
-0.17853,-4.4106,2
-3.1829,1.2536,2
-0.24971,0.099057,2
-0.82127,3.4704,2
-2.4005,2.8514,2
-1.9608,-1.9809,2
-0.46816,1.37,2
-3.3119,-0.42383,2
-1.5342,0.66962,2
1.2504,1.275,2
-2.0498,0.25306,2
1.1032,5.3844,2
-0.63209,-0.62128,2
-0.68777,-2.4712,2
-1.6667,2.6724,2
-2.8048,2.1184,2
-0.38985,4.7273,2
-0.7227,4.6621,2
-1.1711,4.9891,2
-1.3258,4.6418,2
-1.8806,-2.1531,2
-1.4944,1.4165,2
-2.0852,1.3572,2
-0.2258,1.4604,2
0.48013,2.0235,2
-1.6747,2.1922,2
0.070628,5.526,2
-1.6363,-1.4311,2
-2.1503,3.0051,2
-2.083,3.3244,2
-1.8032,1.5266,2
-0.22143,5.7666,2
-2.5408,0.7358,2
-1.4944,2.3752,2
-0.34239,0.028686,2
-0.93298,-0.94634,2
-1.2894,4.7609,2
-2.3955,2.8089,2
-0.93926,3.952,2
-4.3046,4.5508,2
-4.1704,1.2283,2
1.3352,2.0909,2
-1.0048,-0.99895,2
-0.64158,-1.9949,2
-3.3876,-1.3647,2
-2.0554,-3.8967,2
3.1148,6.6406,2
-0.28005,1.8161,2
-0.30402,2.5535,2
-0.32066,8.0952,2
-1.6991,0.83369,2
-0.60218,0.13137,2
-0.35886,0.23339,2
0.048537,5.1044,2
-2.8126,5.0278,2
-1.7062,-2.3918,2
0.1717,4.7913,2
1.4768,2.4942,2
0.39697,4.7711,2
-2.5534,-1.9989,2
1.6297,5.4127,2
0.72031,6.4101,2
-1.7492,3.5572,2
-0.15251,3.1433,2
-1.6345,2.0566,2
0.21042,2.2556,2
0.19582,5.6328,2
-3.3125,3.8326,2
-2.1169,1.8089,2
-1.6416,0.087816,2
-2.4016,1.5768,2
0.28223,6.5076,2
-2.8277,0.0011583,2
-3.1412,-2.66,2
0.40823,3.6627,2
-1.7622,4.1546,2
-2.9494,0.63135,2
-0.094887,4.2272,2
-2.1021,-0.19472,2
-0.38496,0.9691,2
-1.27,-2.2996,2
-1.7092,-0.89732,2
0.45637,-1.1114,2
-1.0279,2.6317,2
-1.6271,-0.83232,2
-2.9519,-3.4579,2
-0.077073,9.3223,2
-2.5682,-1.2128,2
0.054475,5.4869,2
-1.2495,0.78525,2
-0.017855,4.6461,2
-4.3943,-5.3013,2
-2.3061,0.10228,2
-1.2736,4.817,2
-0.28658,1.8491,2
1.9307,3.9468,2
-1.6631,-2.0399,2
-1.2305,8.0346,2
-2.4739,-0.99066,2
1.7819,2.5022,2
-3.0125,5.1727,2
-1.0287,5.2592,2
-2.9862,-0.13891,2
-0.15835,2.5306,2
-1.6121,3.6225,2
-3.6767,3.6762,2
-0.071485,3.3826,2
-2.5232,2.5192,2
1.1259,6.6419,2
0.22282,1.1228,2
1.6606,9.8145,2
-0.66942,6.2782,2
-2.0414,1.1955,2
-0.59064,-1.479,2
-1.1268,2.9494,2
-2.3281,-0.076946,2
0.038415,4.9069,2
-1.8295,1.1244,2
0.59755,3.0033,2
-1.9677,-3.9184,2
-2.3366,-2.1629,2
0.63151,-1.8894,2
-3.8312,-1.2315,2
-2.9269,2.0359,2
-1.7222,-2.8389,2
-0.72573,0.35175,2
0.40981,4.8018,2
-1.626,5.5972,2
0.90444,5.0144,2
-0.96753,3.363,2
-0.36268,8.0405,2
-2.261,3.5515,2
-0.67077,-0.17127,2
1.713,7.3551,2
-0.30788,2.0172,2
