7.3257,-13.37,b
8.9935,-13.601,b
3.4943,-8.5513,b
7.2966,-11.527,b
3.4808,-12.675,b
9.2669,-12.908,b
9.5757,-14.932,b
3.9911,-12.939,b
9.3493,-13.789,b
6.6562,-15.421,b
6.5499,-12.129,b
7.1534,-13.706,b
6.2176,-11.394,b
7.2899,-12.837,b
9.4536,-12.211,b
6.5527,-12.624,b
4.8516,-11.715,b
5.1917,-8.8374,b
5.0449,-9.9851,b
6.4043,-10.671,b
6.6479,-11.302,b
6.9902,-16.318,b
5.402,-11.791,b
5.5417,-14.483,b
8.0828,-15.312,b
4.6037,-12.774,b
5.1101,-7.4703,b
5.2049,-13.549,b
8.3525,-14.08,b
5.7358,-12.102,b
8.3084,-10.468,b
3.755,-13.432,b
3.1329,-7.5181,b
7.4478,-12.346,b
4.3783,-9.0109,b
5.8258,-8.3471,b
5.4505,-12.83,b
6.2507,-12.074,b
5.7007,-10.505,b
6.522,-14.969,b
4.5514,-13.249,b
6.9361,-9.6097,b
6.4924,-11.711,b
2.7597,-7.0165,b
6.6414,-13.522,b
8.2903,-13.228,b
6.0304,-12.341,b
5.807,-9.8945,b
3.07,-10.915,b
6.6158,-9.759,b
5.3832,-12.135,b
6.4626,-11.809,b
3.1795,-11.614,b
6.2186,-13.581,b
3.6663,-9.5004,b
5.6734,-11.71,b
7.6777,-12.137,b
5.6208,-11.027,b
6.7103,-9.6255,b
3.7862,-10.797,b
6.0201,-10.953,b
7.0264,-6.7935,b
3.9207,-8.1471,b
3.9872,-7.2906,b
7.6342,-11.917,b
7.3654,-10.513,b
4.9961,-10.291,b
7.2582,-12.49,b
6.8696,-9.5421,b
4.1807,-9.3781,b
4.6618,-12.392,b
5.1505,-13.9,b
6.1327,-11.814,b
7.8828,-14.221,b
4.8509,-12.21,b
6.9089,-14.589,b
7.606,-14.212,b
3.8631,-12.311,b
6.7145,-11.54,b
6.0108,-11.421,b
8.3874,-14.708,b
7.7446,-14.091,b
4.2067,-10.816,b
5.1036,-10.869,b
4.9241,-14.929,b
6.8719,-14.308,b
7.0153,-14.448,b
5.7191,-10.272,b
6.3217,-11.679,b
5.7005,-11.848,b
5.5983,-12.17,b
8.4039,-12.812,b
6.7487,-13.822,b
7.4379,-12.66,b
6.3543,-14.487,b
5.036,-12.319,b
6.7413,-13.519,b
3.8517,-11.935,b
7.6991,-13.855,b
4.8684,-9.6653,b
8.8811,-13.142,b
6.3452,-8.9527,b
4.5885,-11.793,b
6.1875,-12.797,b
6.5678,-10.387,b
6.9961,-12.859,b
8.3043,-13.082,b
2.4617,-10.781,b
3.5471,-11.749,b
1.9946,-9.996,b
3.2227,-10.434,b
5.648,-13.49,b
3.5648,-12.022,b
4.655,-9.7698,b
9.1162,-12.178,b
6.342,-14.318,b
3.7337,-7.5372,b
6.7226,-11.374,b
6.2967,-9.0523,b
8.2838,-9.9657,b
6.168,-14.333,b
7.6922,-12.621,b
9.4542,-9.5859,b
8.3265,-17.17,b
5.4017,-12.052,b
5.2889,-12.447,b
4.8595,-10.257,b
5.3535,-14.923,b
7.6363,-14.575,b
9.1499,-8.1132,b
5.4482,-10.578,b
8.0381,-12.352,b
3.5452,-10.509,b
6.7166,-8.6467,b
5.0154,-13.647,b
5.7063,-12.35,b
7.6419,-11.753,b
7.6591,-15.094,b
7.382,-13.709,b
6.1891,-12.427,b
5.573,-12.377,b
5.0282,-9.24,b
5.1584,-14.359,b
1.9923,-5.6415,b
4.7091,-10.853,b
8.0327,-12.314,b
5.8715,-12.464,b
5.8367,-13.877,b
4.5632,-14.424,b
5.476,-11.337,b
7.3686,-11.578,b
8.4489,-13.6,b
6.7566,-8.281,b
9.3137,-15.447,b
5.7176,-11.276,b
5.8969,-13.361,b
7.9346,-15.406,b
6.7057,-14.912,b
7.9603,-14.101,b
6.8709,-12.8,b
6.3682,-8.8789,b
7.2285,-13.681,b
6.3216,-10.639,b
5.214,-10.187,b
8.2844,-14.411,b
3.9249,-9.5022,b
6.3318,-12.702,b
6.2984,-11.147,b
6.4649,-10.545,b
7.1456,-12.716,b
5.1318,-11,b
5.794,-13.038,b
7.226,-12.819,b
5.6362,-12.381,b
8.2676,-12.691,b
4.6047,-10.232,b
4.0427,-10.517,b
1.8135,-8.2845,b
7.16,-11.98,b
6.7672,-15.378,b
7.3103,-12.523,b
5.9165,-13.235,b
7.8919,-13.058,b
4.7469,-13.634,b
5.9382,-14.623,b
5.1271,-10.29,b
5.4186,-11.923,b
5.6361,-12.003,b
6.1089,-13.798,b
7.1878,-14.478,b
3.9749,-7.6151,b
3.2803,-8.6168,b
6.1025,-12.067,b
7.8333,-14.459,b
5.306,-9.7091,b
7.4509,-15.037,b
5.6379,-15.621,b
7.2034,-12.759,b
6.0244,-7.3423,b
6.4071,-10.712,b
7.3735,-11.335,b
5.7981,-13.298,b
7.1825,-11.401,b
4.732,-13.258,b
4.5944,-11.311,b
4.7724,-12.665,b
5.9303,-12.765,b
7.3236,-9.7817,b
4.2519,-10.203,b
5.1283,-9.7899,b
5.7484,-10.519,b
7.2904,-12.284,b
6.4881,-9.4469,b
5.5309,-12.337,b
5.0812,-10.618,b
8.7555,-14.758,b
4.5394,-9.3957,b
7.6535,-15.098,b
2.5571,-12.464,b
5.1086,-13.529,b
7.3343,-12.435,b
7.5792,-11.259,b
6.4769,-14.463,b
7.4857,-9.4999,b
6.3633,-11.706,b
4.5012,-13.298,b
5.6458,-11.027,b
2.7084,-9.359,b
6.2749,-12.661,b
4.7315,-9.8614,b
6.0278,-12.482,b
9.1484,-16.105,b
5.8128,-11.998,b
4.8999,-10.609,b
1.6953,-10.955,b
5.8778,-11.35,b
3.4337,-11.937,b
7.7365,-11.527,b
4.307,-10.872,b
6.0257,-13.745,b
7.7088,-13.284,b
4.7869,-12.197,b
6.3962,-10.285,b
4.7502,-13.015,b
4.5846,-14.989,b
2.8758,-9.9489,b
5.2658,-14.814,b
7.9865,-17.295,b
4.9223,-10.794,b
6.544,-12.439,b
5.9205,-10.306,b
6.2438,-15.248,b
6.6501,-11.306,b
4.9368,-9.1049,b
4.36,-10.254,b
5.4024,-11.268,b
5.5149,-8.5802,b
8.0939,-12.079,b
6.1017,-10.609,b
3.3961,-8.6336,b
5.8013,-10.868,b
5.1145,-14.775,b
9.952,-14.878,b
8.1151,-11.31,b
7.1617,-13.599,b
7.6533,-14.405,b
5.2922,-11.578,b
6.5674,-12.536,b
6.1008,-10.807,b
6.7967,-15.014,b
7.4409,-16.34,b
6.3624,-8.9691,b
5.9308,-14.962,b
5.0017,-13.814,b
7.7635,-12.093,b
4.1118,-8.1694,b
5.9002,-14.079,b
5.8133,-13.429,b
7.4747,-12.222,b
6.3816,-9.4806,b
5.3261,-11.252,b
5.4263,-13.477,b
5.0281,-13.237,b
5.8759,-13.22,b
6.6099,-10.917,b
6.2556,-13.451,b
8.0198,-12.415,b
7.0381,-14.725,b
4.1057,-10.449,b
7.46,-10.708,b
6.7565,-13.5,b
8.3741,-15.54,b
4.5526,-9.6639,b
5.6695,-11.437,b
8.7982,-15.104,b
6.9167,-12.69,b
6.5006,-11.273,b
4.8613,-13.973,b
6.422,-11.873,b
6.4669,-13.259,b
7.3344,-14.776,b
6.5765,-8.4335,b
6.0367,-10.879,b
0.78739,-7.4675,b
6.0436,-9.4339,b
6.5098,-10.7,b
7.9833,-13.408,b
2.8756,-10.398,b
7.0371,-15.285,b
6.8563,-15.66,b
7.6257,-11.644,b
5.3203,-11.686,b
5.6477,-9.1176,b
8.0499,-15.021,b
5.5112,-10.69,b
2.5714,-12.511,b
7.1745,-7.9963,b
9.5592,-15.181,b
3.1559,-9.2771,b
3.8936,-9.9537,b
3.4369,-9.313,b
5.6237,-8.5299,b
5.7617,-13.485,b
4.5153,-9.2766,b
6.419,-14.689,b
8.6299,-13.413,b
5.5455,-17.056,b
5.989,-13.256,b
6.6925,-13.885,b
9.7989,-13.2,b
4.9205,-10.219,b
7.3343,-12.605,b
4.8766,-12.332,b
5.9357,-13.055,b
9.7905,-13.845,b
9.7796,-16.573,b
7.3225,-12.067,b
7.0983,-14.078,b
6.7028,-14.977,b
4.7041,-12.265,b
7.9715,-15.329,b
3.9744,-8.4135,b
2.8585,-9.9968,b
5.3229,-10.15,b
5.045,-14.445,b
5.2949,-8.6241,b
4.4418,-12.344,b
2.1757,-8.6404,b
2.0024,-10.57,b
5.5631,-9.1648,b
7.0393,-11.514,b
7.2595,-13.581,b
8.8217,-11.537,b
7.0692,-13.727,b
8.7088,-10.479,b
6.625,-16.106,b
7.7532,-13.652,b
8.3001,-13.035,b
7.325,-12.792,b
5.3478,-8.4187,b
6.8658,-12.315,b
4.7638,-12.685,b
7.3515,-12.446,b
4.0407,-9.5961,b
4.3649,-11.26,b
4.3311,-12.744,b
5.6532,-11.87,b
6.6033,-11.796,b
7.8529,-15.671,b
4.0426,-10.882,b
7.7199,-15.997,b
6.2212,-10.099,b
5.8822,-8.8714,b
5.8921,-13.615,b
3.9162,-13.166,b
6.5769,-11.129,b
